EXPEDIENTE;ANNO;X_TRAMO;FECHA_FALTA;DIA_COMPLETO;ESTUDIOS;GRUPO;MATERIA;AUSENCIAS;RETRASOS;JUSTIFICADAS
9784728;2025;294582;17/12/2025;N;4º de ESO (LOMLOE);4ºD NBL;Educación Física;1;0;0
9784728;2025;294585;13/01/2026;N;4º de ESO (LOMLOE);4ºD NBL;Música;1;0;0
9918470;2025;294605;25/09/2025;N;1º CFGB (LOFP) - Servicios Administrativos;1º CFGB SA;Ámbito de Comunicación y Ciencias Sociales;1;0;0
9918470;2025;294582;08/10/2025;N;1º CFGB (LOFP) - Servicios Administrativos;1º CFGB SA;Tratamiento informático de datos;1;0;0
9918470;2025;294627;08/10/2025;N;1º CFGB (LOFP) - Servicios Administrativos;1º CFGB SA;Archivo y comunicación;1;0;0
9918470;2025;294585;15/10/2025;N;1º CFGB (LOFP) - Servicios Administrativos;1º CFGB SA;Proyecto intermodular I;1;0;0
9918470;2025;294604;22/10/2025;N;1º CFGB (LOFP) - Servicios Administrativos;1º CFGB SA;Archivo y comunicación;1;0;0
9918470;2025;294627;22/10/2025;N;1º CFGB (LOFP) - Servicios Administrativos;1º CFGB SA;Archivo y comunicación;1;0;0
9918470;2025;294585;30/10/2025;N;1º CFGB (LOFP) - Servicios Administrativos;1º CFGB SA;Ámbito de Comunicación y Ciencias Sociales;1;0;0
9918470;2025;294605;05/11/2025;N;1º CFGB (LOFP) - Servicios Administrativos;1º CFGB SA;Itinerario personal para la empleabilidad I;1;0;0
9918470;2025;294582;07/11/2025;N;1º CFGB (LOFP) - Servicios Administrativos;1º CFGB SA;Ámbito de Comunicación y Ciencias Sociales;1;0;0
9918470;2025;294604;12/11/2025;N;1º CFGB (LOFP) - Servicios Administrativos;1º CFGB SA;Archivo y comunicación;1;0;0
9781348;2025;294604;15/09/2025;N;2º CFGB (LOFP) - Servicios Administrativos;2º CFGB SA;Aplicaciones básicas de ofimática;1;0;0
9759639;2025;294582;11/09/2025;N;2º CFGB (LOFP) - Servicios Administrativos;2º CFGB SA;Preparación de pedidos y venta de productos;1;0;0
9744561;2025;294648;24/09/2025;N;2º de CFGM (LOFP) - Sistemas Microinformáticos y Redes;2º SMR V;Introducción a la programación;1;0;0
9744561;2025;294649;26/09/2025;N;2º de CFGM (LOFP) - Sistemas Microinformáticos y Redes;2º SMR V;Seguridad informática;1;0;1
9744561;2025;294650;12/12/2025;N;2º de CFGM (LOFP) - Sistemas Microinformáticos y Redes;2º SMR V;Seguridad informática;1;0;0
9935781;2025;294604;30/10/2025;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH A;Creación de Contenidos Artísticos y Audiovisuales;1;0;0
9935781;2025;294582;11/11/2025;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH A;Inglés II (primer idioma);1;0;0
9784728;2025;294585;26/01/2026;N;4º de ESO (LOMLOE);4ºD NBL;Lengua Castellana y Literatura;1;0;0
9918470;2025;294627;26/09/2025;N;1º CFGB (LOFP) - Servicios Administrativos;1º CFGB SA;Itinerario personal para la empleabilidad I;1;0;0
9744561;2025;294647;26/09/2025;N;2º de CFGM (LOFP) - Sistemas Microinformáticos y Redes;2º SMR V;Sistemas operativos en red;1;0;1
9918470;2025;294585;25/11/2025;N;1º CFGB (LOFP) - Servicios Administrativos;1º CFGB SA;Ámbito de Ciencias Aplicadas;1;0;0
9918470;2025;294582;26/11/2025;N;1º CFGB (LOFP) - Servicios Administrativos;1º CFGB SA;Tratamiento informático de datos;1;0;0
9918470;2025;294582;02/12/2025;N;1º CFGB (LOFP) - Servicios Administrativos;1º CFGB SA;Técnicas administrativas básicas;1;0;0
9918470;2025;294604;02/12/2025;N;1º CFGB (LOFP) - Servicios Administrativos;1º CFGB SA;Tratamiento informático de datos;1;0;0
9918470;2025;294582;05/12/2025;N;1º CFGB (LOFP) - Servicios Administrativos;1º CFGB SA;Ámbito de Comunicación y Ciencias Sociales;1;0;0
9918470;2025;294627;11/12/2025;N;1º CFGB (LOFP) - Servicios Administrativos;1º CFGB SA;Técnicas administrativas básicas;1;0;0
9918470;2025;294584;16/12/2025;N;1º CFGB (LOFP) - Servicios Administrativos;1º CFGB SA;Ámbito de Comunicación y Ciencias Sociales;1;0;0
9918470;2025;294582;18/12/2025;N;1º CFGB (LOFP) - Servicios Administrativos;1º CFGB SA;Tratamiento informático de datos;1;0;0
9918470;2025;294604;15/01/2026;N;1º CFGB (LOFP) - Servicios Administrativos;1º CFGB SA;Técnicas administrativas básicas;1;0;0
9781348;2025;294627;16/09/2025;N;2º CFGB (LOFP) - Servicios Administrativos;2º CFGB SA;Aplicaciones básicas de ofimática;1;0;0
9781348;2025;294605;26/09/2025;N;2º CFGB (LOFP) - Servicios Administrativos;2º CFGB SA;Ámbito de Comunicación y Ciencias Sociales;1;0;0
9781348;2025;294584;02/10/2025;N;2º CFGB (LOFP) - Servicios Administrativos;2º CFGB SA;Ámbito de Comunicación y Ciencias Sociales;1;0;0
9781348;2025;294627;02/10/2025;N;2º CFGB (LOFP) - Servicios Administrativos;2º CFGB SA;Ámbito de Ciencias Aplicadas;1;0;0
9781348;2025;294627;04/11/2025;N;2º CFGB (LOFP) - Servicios Administrativos;2º CFGB SA;Aplicaciones básicas de ofimática;1;0;0
9781348;2025;294604;17/12/2025;N;2º CFGB (LOFP) - Servicios Administrativos;2º CFGB SA;Aplicaciones básicas de ofimática;1;0;0
9781348;2025;294585;30/01/2026;N;2º CFGB (LOFP) - Servicios Administrativos;2º CFGB SA;Ámbito de Comunicación y Ciencias Sociales;1;0;0
9781348;2025;294585;24/02/2026;N;2º CFGB (LOFP) - Servicios Administrativos;2º CFGB SA;Aplicaciones básicas de ofimática;1;0;0
9781348;2025;294605;03/03/2026;N;2º CFGB (LOFP) - Servicios Administrativos;2º CFGB SA;Ámbito de Comunicación y Ciencias Sociales;1;0;0
9781348;2025;294582;20/03/2026;N;2º CFGB (LOFP) - Servicios Administrativos;2º CFGB SA;Aplicaciones básicas de ofimática;1;0;0
9759639;2025;294584;02/10/2025;N;2º CFGB (LOFP) - Servicios Administrativos;2º CFGB SA;Ámbito de Comunicación y Ciencias Sociales;1;0;0
9759639;2025;294582;03/10/2025;N;2º CFGB (LOFP) - Servicios Administrativos;2º CFGB SA;Aplicaciones básicas de ofimática;1;0;0
9759639;2025;294584;10/11/2025;N;2º CFGB (LOFP) - Servicios Administrativos;2º CFGB SA;Preparación de pedidos y venta de productos;1;0;0
9759639;2025;294627;27/11/2025;N;2º CFGB (LOFP) - Servicios Administrativos;2º CFGB SA;Ámbito de Ciencias Aplicadas;1;0;0
9759639;2025;294604;28/11/2025;N;2º CFGB (LOFP) - Servicios Administrativos;2º CFGB SA;Ámbito de Ciencias Aplicadas;1;0;0
9759639;2025;294627;27/02/2026;N;2º CFGB (LOFP) - Servicios Administrativos;2º CFGB SA;Ámbito de Ciencias Aplicadas;1;0;0
9759639;2025;294582;20/03/2026;N;2º CFGB (LOFP) - Servicios Administrativos;2º CFGB SA;Aplicaciones básicas de ofimática;1;0;0
9935781;2025;294604;24/11/2025;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH A;Historia de la Filosofía;1;0;1
9935781;2025;294627;03/12/2025;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH A;Geografía;1;0;0
9935781;2025;;03/02/2026;S;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH A;;1;0;1
9830379;2025;294585;18/12/2025;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH B;Inglés II (primer idioma);1;0;0
9830379;2025;294604;14/01/2026;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH B;Creación de Contenidos Artísticos y Audiovisuales;1;0;0
9759639;2025;294582;04/11/2025;N;2º CFGB (LOFP) - Servicios Administrativos;2º CFGB SA;Preparación de pedidos y venta de productos;1;0;0
9781348;2025;294584;03/02/2026;N;2º CFGB (LOFP) - Servicios Administrativos;2º CFGB SA;Atención al cliente;1;0;0
9781348;2025;294585;03/02/2026;N;2º CFGB (LOFP) - Servicios Administrativos;2º CFGB SA;Aplicaciones básicas de ofimática;1;0;0
9781348;2025;;17/03/2026;S;2º CFGB (LOFP) - Servicios Administrativos;2º CFGB SA;;1;0;1
9759639;2025;294627;06/11/2025;N;2º CFGB (LOFP) - Servicios Administrativos;2º CFGB SA;Ámbito de Ciencias Aplicadas;1;0;0
9759639;2025;;12/11/2025;S;2º CFGB (LOFP) - Servicios Administrativos;2º CFGB SA;;1;0;1
9830379;2025;294605;28/01/2026;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH B;Historia de la Filosofía;1;0;0
9830379;2025;294582;24/02/2026;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH B;Historia de España;1;0;0
9830379;2025;294604;06/03/2026;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH B;Lengua castellana y literatura II;1;0;0
9830379;2025;;09/01/2026;S;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH B;;1;0;1
9918470;2025;294585;27/01/2026;N;1º CFGB (LOFP) - Servicios Administrativos;1º CFGB SA;Ámbito de Ciencias Aplicadas;1;0;0
9918470;2025;294604;27/01/2026;N;1º CFGB (LOFP) - Servicios Administrativos;1º CFGB SA;Tratamiento informático de datos;1;0;0
9918470;2025;294585;30/01/2026;N;1º CFGB (LOFP) - Servicios Administrativos;1º CFGB SA;Archivo y comunicación;1;0;0
9918470;2025;294584;05/02/2026;N;1º CFGB (LOFP) - Servicios Administrativos;1º CFGB SA;Tratamiento informático de datos;1;0;0
9918470;2025;294585;05/02/2026;N;1º CFGB (LOFP) - Servicios Administrativos;1º CFGB SA;Ámbito de Comunicación y Ciencias Sociales;1;0;0
9918470;2025;294582;23/02/2026;N;1º CFGB (LOFP) - Servicios Administrativos;1º CFGB SA;Técnicas administrativas básicas;1;0;0
9918470;2025;294627;25/02/2026;N;1º CFGB (LOFP) - Servicios Administrativos;1º CFGB SA;Archivo y comunicación;1;0;0
9918470;2025;294584;09/03/2026;N;1º CFGB (LOFP) - Servicios Administrativos;1º CFGB SA;Técnicas administrativas básicas;1;0;0
9999411;2025;294627;09/10/2025;N;1º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);1º BACH B;Lengua Castellana y Literatura;1;0;0
9999411;2025;294584;23/10/2025;N;1º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);1º BACH B;Matemáticas aplicadas a las ciencias sociales;1;0;1
9999411;2025;294604;15/12/2025;N;1º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);1º BACH B;Desarrollo Digital;1;0;0
9999411;2025;294604;27/02/2026;N;1º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);1º BACH B;Inglés;1;0;0
9999411;2025;;15/10/2025;S;1º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);1º BACH B;;1;0;1
9836495;2025;294585;30/09/2025;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH A;Empresa y diseño de modelos de negocio;1;0;0
10305014;2025;294650;17/11/2025;N;1º de CFGM (LOFP) - Gestión Administrativa;1º GA V;Sostenibilidad aplicada al sistema productivo;1;0;0
10305014;2025;294646;12/02/2026;N;1º de CFGM (LOFP) - Gestión Administrativa;1º GA V;Itinerario personal para la empleabilidad I;1;0;0
9836495;2025;294605;17/11/2025;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH A;Lengua castellana y literatura II;1;0;0
9836495;2025;294604;18/11/2025;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH A;Lengua castellana y literatura II;1;0;0
9836495;2025;294627;25/11/2025;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH A;Creación de Contenidos Artísticos y Audiovisuales;1;0;0
9836495;2025;294584;01/12/2025;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH A;Inglés II (primer idioma);1;0;0
9836495;2025;294627;12/12/2025;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH A;Geografía;1;0;0
9836495;2025;294605;12/12/2025;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH A;Inglés II (primer idioma);1;0;0
9836495;2025;294627;15/12/2025;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH A;Historia de España;1;0;0
9836495;2025;294605;19/01/2026;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH A;Lengua castellana y literatura II;1;0;0
9836495;2025;294585;22/01/2026;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH A;Lengua castellana y literatura II;1;0;0
9836495;2025;294605;04/03/2026;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH A;Inglés II (primer idioma);1;0;0
9836495;2025;;15/10/2025;S;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH A;;1;0;1
9836495;2025;;03/03/2026;S;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH A;;1;0;1
9829223;2025;294627;29/01/2026;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH B;Geografía;1;0;0
9829223;2025;294582;24/02/2026;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH B;Historia de España;1;0;0
9829223;2025;294627;06/03/2026;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH B;Geografía;1;0;0
9829223;2025;294582;10/03/2026;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH B;Historia de España;1;0;0
9747467;2025;294582;19/12/2025;N;2º de CFGM (LOFP) - Sistemas Microinformáticos y Redes;2º SMR D;Sistemas operativos en red;1;0;0
9747467;2025;294585;19/12/2025;N;2º de CFGM (LOFP) - Sistemas Microinformáticos y Redes;2º SMR D;Sistemas operativos en red;1;0;0
9826871;2025;294605;26/09/2025;N;2º de Bachillerato - Ciencias y Tecnología (LOMLOE);2º BACH B;Historia de la Filosofía;1;0;0
9826871;2025;294604;26/09/2025;N;2º de Bachillerato - Ciencias y Tecnología (LOMLOE);2º BACH B;Lengua castellana y literatura II;1;0;0
9826871;2025;294627;20/10/2025;N;2º de Bachillerato - Ciencias y Tecnología (LOMLOE);2º BACH B;Historia de la Filosofía;1;0;0
9826871;2025;294604;16/12/2025;N;2º de Bachillerato - Ciencias y Tecnología (LOMLOE);2º BACH B;Inglés II (primer idioma);1;0;0
9826871;2025;294604;09/02/2026;N;2º de Bachillerato - Ciencias y Tecnología (LOMLOE);2º BACH B;Inglés II (primer idioma);1;0;0
9826871;2025;294627;23/02/2026;N;2º de Bachillerato - Ciencias y Tecnología (LOMLOE);2º BACH B;Historia de la Filosofía;1;0;0
9826871;2025;294584;16/03/2026;N;2º de Bachillerato - Ciencias y Tecnología (LOMLOE);2º BACH B;Lengua castellana y literatura II;1;0;0
9826871;2025;294582;16/03/2026;N;2º de Bachillerato - Ciencias y Tecnología (LOMLOE);2º BACH B;Química;1;0;0
9828834;2025;294585;11/11/2025;N;2º de Bachillerato - Ciencias y Tecnología (LOMLOE);2º BACH C;Química;1;0;0
10053935;2025;294584;17/10/2025;N;1º de Bachillerato - Ciencias y Tecnología (LOMLOE);1º BACH C;Inglés;1;0;0
10053935;2025;294582;27/11/2025;N;1º de Bachillerato - Ciencias y Tecnología (LOMLOE);1º BACH C;Inglés;1;0;0
9826871;2025;294604;13/01/2026;N;2º de Bachillerato - Ciencias y Tecnología (LOMLOE);2º BACH B;Inglés II (primer idioma);1;0;0
9829223;2025;;17/10/2025;S;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH B;;1;0;1
9826871;2025;294604;08/01/2026;N;2º de Bachillerato - Ciencias y Tecnología (LOMLOE);2º BACH B;Investigación y desarrollo científico;1;0;0
9826871;2025;294604;12/01/2026;N;2º de Bachillerato - Ciencias y Tecnología (LOMLOE);2º BACH B;Inglés II (primer idioma);1;0;0
9826871;2025;294582;10/02/2026;N;2º de Bachillerato - Ciencias y Tecnología (LOMLOE);2º BACH B;Historia de España;1;0;0
10053935;2025;294605;11/09/2025;N;1º de Bachillerato - Ciencias y Tecnología (LOMLOE);1º BACH C;Lengua Castellana y Literatura;1;0;0
10053935;2025;294584;06/11/2025;N;1º de Bachillerato - Ciencias y Tecnología (LOMLOE);1º BACH C;Matemáticas;1;0;0
10053935;2025;294585;12/11/2025;N;1º de Bachillerato - Ciencias y Tecnología (LOMLOE);1º BACH C;Matemáticas;1;0;0
10053935;2025;294585;18/02/2026;N;1º de Bachillerato - Ciencias y Tecnología (LOMLOE);1º BACH C;Matemáticas;1;0;0
9835102;2025;294585;11/09/2025;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH A;Lengua castellana y literatura II;1;0;0
9751348;2025;294582;02/10/2025;N;2º de CFGM (LOFP) - Sistemas Microinformáticos y Redes;2º SMR D;Servicios en red;1;0;1
9751348;2025;294604;28/10/2025;N;2º de CFGM (LOFP) - Sistemas Microinformáticos y Redes;2º SMR D;Seguridad informática;1;0;1
9751348;2025;294582;15/01/2026;N;2º de CFGM (LOFP) - Sistemas Microinformáticos y Redes;2º SMR D;Servicios en red;1;0;0
9751348;2025;294584;03/02/2026;N;2º de CFGM (LOFP) - Sistemas Microinformáticos y Redes;2º SMR D;Introducción a la programación;1;0;1
9857637;2025;294604;30/10/2025;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH B;Creación de Contenidos Artísticos y Audiovisuales;1;0;0
9857637;2025;294627;05/11/2025;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH B;Geografía;1;0;1
9857637;2025;294582;13/11/2025;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH B;Matemáticas aplicadas a las Ciencias Sociales II;1;0;0
9857637;2025;294584;17/11/2025;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH B;Lengua castellana y literatura II;1;0;0
9860189;2025;294584;25/09/2025;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH B;Lengua castellana y literatura II;1;0;0
9860189;2025;294585;17/12/2025;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH B;Empresa y diseño de modelos de negocio;1;0;0
9860189;2025;294584;24/02/2026;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH B;Matemáticas aplicadas a las Ciencias Sociales II;1;0;0
9860189;2025;;13/01/2026;S;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH B;;1;0;1
10011522;2025;294582;02/10/2025;N;1º de CFGM (LOFP) - Sistemas Microinformáticos y Redes;1º SMR D;Sostenibilidad aplicada al sistema productivo;1;0;1
10011522;2025;294584;09/10/2025;N;1º de CFGM (LOFP) - Sistemas Microinformáticos y Redes;1º SMR D;Digitalización aplicada al sector productivo;1;0;0
10011522;2025;294604;15/10/2025;N;1º de CFGM (LOFP) - Sistemas Microinformáticos y Redes;1º SMR D;Montaje y mantenimiento de equipos;1;0;0
10011522;2025;294582;27/10/2025;N;1º de CFGM (LOFP) - Sistemas Microinformáticos y Redes;1º SMR D;Redes locales;1;0;0
10011522;2025;294584;10/11/2025;N;1º de CFGM (LOFP) - Sistemas Microinformáticos y Redes;1º SMR D;Redes locales;1;0;0
9784093;2025;294585;15/10/2025;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH A;Geografía;1;0;0
9784093;2025;294582;16/12/2025;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH A;Inglés II (primer idioma);1;0;0
9784093;2025;294582;19/12/2025;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH A;Creación de Contenidos Artísticos y Audiovisuales;1;0;0
9784093;2025;294582;19/02/2026;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH A;Latín II;1;0;0
9784093;2025;294584;03/03/2026;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH A;Latín II;1;0;0
9836992;2025;294605;30/10/2025;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH B;Empresa y diseño de modelos de negocio;1;0;0
9836992;2025;294585;11/12/2025;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH B;Inglés II (primer idioma);1;0;0
9836992;2025;294585;18/12/2025;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH B;Inglés II (primer idioma);1;0;0
9836992;2025;294605;27/01/2026;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH B;Lengua castellana y literatura II;1;0;0
9836992;2025;294627;09/02/2026;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH B;Historia de la Filosofía;1;0;1
9836992;2025;294585;02/03/2026;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH B;Geografía;1;0;0
9836992;2025;;09/01/2026;S;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH B;;1;0;1
10053935;2025;294585;15/12/2025;N;1º de Bachillerato - Ciencias y Tecnología (LOMLOE);1º BACH C;Lengua Castellana y Literatura;1;0;0
10053935;2025;294585;09/02/2026;N;1º de Bachillerato - Ciencias y Tecnología (LOMLOE);1º BACH C;Lengua Castellana y Literatura;1;0;0
10053935;2025;294604;20/02/2026;N;1º de Bachillerato - Ciencias y Tecnología (LOMLOE);1º BACH C;Física y Química;1;0;0
9929091;2025;294584;15/12/2025;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH A;Inglés II (primer idioma);1;0;0
9929091;2025;294584;19/12/2025;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH A;Historia de España;1;0;0
9835102;2025;294585;25/09/2025;N;2º de Bachillerato - Humanidades y Ciencias Sociales (LOMLOE);2º BACH A;Lengua castellana y literatura II;1;0;0
